"time","strata",".pred_survival"
23,"CC=1, clusterFC=2, TC=2",0.993144828897015
24,"CC=1, clusterFC=2, TC=2",0.992424072699389
25,"CC=1, clusterFC=2, TC=2",0.99163208220398
26,"CC=1, clusterFC=2, TC=2",0.990752705975963
27,"CC=1, clusterFC=2, TC=2",0.989766940141409
28,"CC=1, clusterFC=2, TC=2",0.98865312475838
29,"CC=1, clusterFC=2, TC=2",0.987387277731518
30,"CC=1, clusterFC=2, TC=2",0.985943552506708
31,"CC=1, clusterFC=2, TC=2",0.984294798051081
32,"CC=1, clusterFC=2, TC=2",0.982413194136573
33,"CC=1, clusterFC=2, TC=2",0.980270931875673
34,"CC=1, clusterFC=2, TC=2",0.977840908717546
35,"CC=1, clusterFC=2, TC=2",0.97509740842026
36,"CC=1, clusterFC=2, TC=2",0.972016739466687
37,"CC=1, clusterFC=2, TC=2",0.968577809528462
38,"CC=1, clusterFC=2, TC=2",0.964762618442695
39,"CC=1, clusterFC=2, TC=2",0.960556657326412
40,"CC=1, clusterFC=2, TC=2",0.955949206554601
41,"CC=1, clusterFC=2, TC=2",0.950933530086149
42,"CC=1, clusterFC=2, TC=2",0.945506967835194
43,"CC=1, clusterFC=2, TC=2",0.939670931325979
44,"CC=1, clusterFC=2, TC=2",0.933430810676014
45,"CC=1, clusterFC=2, TC=2",0.926795803018835
46,"CC=1, clusterFC=2, TC=2",0.919778673839285
47,"CC=1, clusterFC=2, TC=2",0.912395463416203
48,"CC=1, clusterFC=2, TC=2",0.904665150733931
49,"CC=1, clusterFC=2, TC=2",0.896609286928705
50,"CC=1, clusterFC=2, TC=2",0.888251609674649
51,"CC=1, clusterFC=2, TC=2",0.879617648979111
52,"CC=1, clusterFC=2, TC=2",0.870734333733641
53,"CC=1, clusterFC=2, TC=2",0.861629607130222
54,"CC=1, clusterFC=2, TC=2",0.852332057766678
55,"CC=1, clusterFC=2, TC=2",0.842870571983308
56,"CC=1, clusterFC=2, TC=2",0.833274011736397
57,"CC=1, clusterFC=2, TC=2",0.82357092115469
58,"CC=1, clusterFC=2, TC=2",0.813789263864279
